horizon,policy,granularity,period,n_train,n_test,mae,rmse,r2
3,monthly_expanding,month,2020-01,1796,31,0.7394172877922303,0.878752097482877,-0.3889519430376658
3,monthly_expanding,month,2020-02,1827,29,0.5500355667187368,0.7087391093761392,-0.1549750007079964
3,monthly_expanding,month,2020-03,1856,31,0.4156389486413481,0.5150132915913651,0.15959649988243563
3,monthly_expanding,month,2020-04,1887,30,0.9020389308636001,1.0577413660052726,-0.4056272232157436
3,monthly_expanding,month,2020-05,1917,31,1.0594826905235064,1.2062146673211616,0.15304106675433837
3,monthly_expanding,month,2020-06,1948,30,0.9852345196309753,1.1520502855165347,0.027598604426199658
3,monthly_expanding,month,2020-07,1978,31,0.8233149937799485,1.0316677028322416,0.00028436805698717205
3,monthly_expanding,month,2020-08,2009,31,0.9296841620901085,1.087648639605801,0.1537818136499347
3,monthly_expanding,month,2020-09,2040,30,0.6266260791940835,0.8294138424608004,0.08737402181714582
3,monthly_expanding,month,2020-10,2070,31,0.7876737833298812,0.9657721241793279,-0.17849520077311842
3,monthly_expanding,month,2020-11,2101,30,0.7395475478252336,0.9012315346761163,-0.43049343689008124
3,monthly_expanding,month,2020-12,2131,31,0.700443361848185,0.8998933718934825,-0.07049102537550733
3,monthly_expanding,month,2021-01,2162,31,0.8931764833548753,1.2695399847931548,-0.18742274903560907
3,monthly_expanding,month,2021-02,2193,28,0.8006686365943934,1.0270083842649829,0.08360184678083304
3,monthly_expanding,month,2021-03,2221,31,0.6699520193727644,0.7723781361807508,0.005478552154011607
3,monthly_expanding,month,2021-04,2252,30,0.8336136233560072,0.9681424337953545,-0.2375409592953457
3,monthly_expanding,month,2021-05,2282,31,1.3132060189100785,1.5882720134745034,-0.06078198117711553
3,monthly_expanding,month,2021-06,2313,30,1.0652256941395541,1.2182741744528953,-0.2114204577381722
3,monthly_expanding,month,2021-07,2343,31,0.9756470026696801,1.1132414845273133,-0.4120096333679679
3,monthly_expanding,month,2021-08,2374,31,0.7567662771569758,0.9219598861864974,0.04717177125944827
3,monthly_expanding,month,2021-09,2405,30,0.6207850023636766,0.788885513615198,-0.4192482408025422
3,monthly_expanding,month,2021-10,2435,31,0.7231006484174661,0.8466476378927119,-0.01427726318111433
3,monthly_expanding,month,2021-11,2466,30,0.7241462544887278,0.8733095131484663,0.2475636288914651
3,monthly_expanding,month,2021-12,2496,31,0.6601427718859528,0.8807785986972679,0.00899150148066985
3,monthly_expanding,month,2022-01,2527,31,0.582733822939431,0.7385836437877606,-0.2236381884945724
3,monthly_expanding,month,2022-02,2558,28,0.779939230305291,0.8869531332282581,-0.7370144328330894
3,monthly_expanding,month,2022-03,2586,31,0.8234043292147507,1.000639130976337,-0.5470413876553537
3,monthly_expanding,month,2022-04,2617,30,0.9320891260727386,1.3374234760762493,-0.16354288858010557
3,monthly_expanding,month,2022-05,2647,31,1.0649418029498463,1.2101869537731815,0.0012808911025925518
3,monthly_expanding,month,2022-06,2678,30,0.9359330628688486,1.1078300363952782,0.021033022905806886
3,monthly_expanding,month,2022-07,2708,31,0.8390036920008656,1.0488916556165915,-0.010926079245823228
3,monthly_expanding,month,2022-08,2739,31,0.7718933848265367,0.941562719849058,-0.12156773327266701
3,monthly_expanding,month,2022-09,2770,30,0.6506849749723743,0.8859266691793781,-0.02605812684756814
3,monthly_expanding,month,2022-10,2800,31,0.9429918728915796,1.0737202474351812,-0.3011309901725516
3,monthly_expanding,month,2022-11,2831,30,0.8646792836820716,1.0664742658287225,-0.0703402732312326
3,monthly_expanding,month,2022-12,2861,31,0.740495185196444,0.9584536093539258,0.12793719204055232
3,monthly_expanding,month,2023-01,2892,31,0.9873400601888371,1.2007864596608187,-0.20430955253722316
3,monthly_expanding,month,2023-02,2923,28,0.633771998907735,0.7368439990703887,-0.38081629061983957
3,monthly_expanding,month,2023-03,2951,31,0.5948078300145573,0.737025873461521,0.5303445256286089
3,monthly_expanding,month,2023-04,2982,30,0.8404464288005936,0.971624838044076,-1.243002490268636
3,monthly_expanding,month,2023-05,3012,31,0.962376850539423,1.2196902538269903,0.12675385917844118
3,monthly_expanding,month,2023-06,3043,30,0.8181259243040605,1.0218737087704002,0.05798297097323157
3,monthly_expanding,month,2023-07,3073,31,0.714447947299736,0.9020618412828746,0.08041222723998942
3,monthly_expanding,month,2023-08,3104,31,0.9516361120899404,1.097549791487565,-0.3749947008592449
3,monthly_expanding,month,2023-09,3135,30,0.5650783561418885,0.7666648046666233,-0.018556358678103457
3,monthly_expanding,month,2023-10,3165,31,0.619423949533872,0.7832598775081334,-0.5004063987407961
3,monthly_expanding,month,2023-11,3196,30,0.7961234312314577,0.9641989216170809,-0.6320029733421508
3,monthly_expanding,month,2023-12,3226,31,0.7407015953481725,0.9465449381232112,-0.600441232780202
3,monthly_expanding,month,2024-01,3257,31,0.7476906005654264,0.8618997695201958,-1.2028487885821617
3,monthly_expanding,month,2024-02,3288,29,0.8030139040540468,1.047709927613047,-1.5536996230271782
3,monthly_expanding,month,2024-03,3317,31,0.5065667947749498,0.6219350842577375,-0.0679094527651185
3,monthly_expanding,month,2024-04,3348,30,0.7442166070641248,1.0349005304877725,-1.0301114070964923
3,monthly_expanding,month,2024-05,3378,31,0.9782028127999416,1.280856048474103,-0.3521055199247871
3,monthly_expanding,month,2024-06,3409,30,1.0849906043437054,1.2979084640763299,-0.003222349202562702
3,monthly_expanding,month,2024-07,3439,31,0.8670766930168268,0.9594686770791148,0.1379260619103071
3,monthly_expanding,month,2024-08,3470,31,1.032907056429548,1.216240284077462,0.016963064355412727
3,monthly_expanding,month,2024-09,3501,30,0.9782418040398643,1.2059711132503008,0.001343038098442384
3,monthly_expanding,month,2024-10,3531,31,0.8150116513584357,1.0211912122870812,-0.1870570736547854
3,monthly_expanding,month,2024-11,3562,30,0.6105873594581744,0.7378035181645188,0.20313815931044177
3,monthly_expanding,month,2024-12,3592,31,0.7923694825335313,1.0366379680811801,-0.19773162773960973
3,monthly_expanding,month,2025-01,3623,31,0.9750207969018129,1.266186254742946,-0.60593482672525
3,monthly_expanding,month,2025-02,3654,28,0.5187192656901429,0.6328683096244396,0.4426427854518432
3,monthly_expanding,month,2025-03,3682,31,0.5892942558634578,0.736294316271671,-0.05236996866477295
3,monthly_expanding,month,2025-04,3713,30,0.6391489471643909,0.7289308322530815,-0.5617444232144151
3,monthly_expanding,month,2025-05,3743,31,0.7871604979878777,1.012246353237071,0.28011930113483985
3,monthly_expanding,month,2025-06,3774,30,0.866894626397266,1.059188390338442,-0.6016434409431417
3,monthly_expanding,month,2025-07,3804,31,1.0370033286287994,1.1979074925244118,-0.21051443871218756
3,monthly_expanding,month,2025-08,3835,31,0.8323023523343221,1.0416427174047564,0.2745298144799948
3,monthly_expanding,month,2025-09,3866,30,0.7904850512000523,1.019573397060562,-0.2065732793322841
3,monthly_expanding,month,2025-10,3896,31,0.7545357708331536,0.8913234239264407,-0.10767142391027407
3,monthly_expanding,month,2025-11,3927,13,0.6122235885299008,0.8144467627634874,-0.26582742168621487
3,monthly_rolling_12m,month,2016-01,335,31,1.1961818590241402,1.3006820063873745,-2.7371149966716417
3,monthly_rolling_12m,month,2016-02,365,29,0.8042037295105249,1.310724551701687,-0.5147265145982092
3,monthly_rolling_12m,month,2016-03,366,31,0.3557656088516081,0.4350106395741182,0.17631071411577715
3,monthly_rolling_12m,month,2016-04,366,30,1.3074596783407164,1.398987144747155,-1.9639545138754082
3,monthly_rolling_12m,month,2016-05,366,31,0.9616966241906659,1.1177183487742333,0.4807844079409409
3,monthly_rolling_12m,month,2016-06,366,30,0.8507018157934356,1.069573693613451,0.311385338383231
3,monthly_rolling_12m,month,2016-07,366,31,0.637877381309867,0.7682701644315978,-0.10161142509046472
3,monthly_rolling_12m,month,2016-08,366,31,0.4658164011085491,0.5800032357355193,0.17021558758062305
3,monthly_rolling_12m,month,2016-09,366,30,0.9293405877126147,1.1387164632058335,-0.41303038566685846
3,monthly_rolling_12m,month,2016-10,366,31,0.833601459735592,1.0243993183375737,-1.2328025480172622
3,monthly_rolling_12m,month,2016-11,366,30,0.9916753302211924,1.114118766200466,0.1505713657045198
3,monthly_rolling_12m,month,2016-12,366,31,1.0273779542533552,1.373216321857739,-0.8712747227633209
3,monthly_rolling_12m,month,2017-01,366,31,0.7242989747664615,0.9509141911086604,-0.23489728953020794
3,monthly_rolling_12m,month,2017-02,366,28,0.6784109431840074,0.804722713165564,-0.330315631868475
3,monthly_rolling_12m,month,2017-03,365,31,0.6600546809044928,0.938248113501236,0.05803646463470413
3,monthly_rolling_12m,month,2017-04,365,30,1.0994459366822982,1.2568192547396326,-1.7765769714963708
3,monthly_rolling_12m,month,2017-05,365,31,0.8103033849949166,1.0933810909491177,-1.0054784831430439
3,monthly_rolling_12m,month,2017-06,365,30,0.8963299809335464,1.0433644351522735,-0.10699780813124771
3,monthly_rolling_12m,month,2017-07,365,31,0.9109732360540398,1.0976188605188493,-0.11473035721533953
3,monthly_rolling_12m,month,2017-08,365,31,0.7835627077373819,0.9834443629264507,-0.28806710993640605
3,monthly_rolling_12m,month,2017-09,365,30,0.9975369199039975,1.2284734396184291,-0.035395862679631795
3,monthly_rolling_12m,month,2017-10,365,31,0.8011325736672352,0.9509158240684398,-0.403883015912748
3,monthly_rolling_12m,month,2017-11,365,30,0.9018008221627954,1.1902352209698375,-0.10392904785742041
3,monthly_rolling_12m,month,2017-12,365,31,1.1932640987406373,1.6666080565208017,-0.31230602447945555
3,monthly_rolling_12m,month,2018-01,365,31,0.6059725397700311,0.8464639200691463,-0.3630485834738544
3,monthly_rolling_12m,month,2018-02,365,28,1.0241162009361577,1.2044160831029938,0.31400858247635155
3,monthly_rolling_12m,month,2018-03,365,31,0.5330472607601751,0.6120427009637185,-0.4938460177552002
3,monthly_rolling_12m,month,2018-04,365,30,0.671338276052525,0.7833480592722177,-0.6454259437760521
3,monthly_rolling_12m,month,2018-05,365,31,0.918001927845392,1.1914662520388903,-0.1572628587318412
3,monthly_rolling_12m,month,2018-06,365,30,0.6304942456915824,0.8135941706951232,0.08824314794891785
3,monthly_rolling_12m,month,2018-07,365,31,0.5433318443075736,0.6933115471399418,0.15545131957899205
3,monthly_rolling_12m,month,2018-08,365,31,0.884890567940122,1.0910125403765638,-0.12106152445394369
3,monthly_rolling_12m,month,2018-09,365,30,0.7941079945068558,0.9437052513086946,-0.27816045737110495
3,monthly_rolling_12m,month,2018-10,365,31,1.2379329929128575,1.4128578972743258,-1.3619356642772575
3,monthly_rolling_12m,month,2018-11,365,30,1.3782280551004162,1.6036076488459416,-0.5272143682979775
3,monthly_rolling_12m,month,2018-12,365,31,1.475440548146579,1.6206441320889622,-1.5888268417426885
3,monthly_rolling_12m,month,2019-01,365,31,1.042035374936305,1.2376491021515972,-1.4919353726883227
3,monthly_rolling_12m,month,2019-02,365,28,0.7046019330848956,0.8330530148882493,-2.484107474908368
3,monthly_rolling_12m,month,2019-03,365,31,0.8737906665612493,0.9808889382250366,-0.8328170152951204
3,monthly_rolling_12m,month,2019-04,365,30,0.994635320769264,1.122928318392429,-0.527396949466203
3,monthly_rolling_12m,month,2019-05,365,31,1.1994551551361863,1.4384986658891674,-0.37035472366972355
3,monthly_rolling_12m,month,2019-06,365,30,0.7204821802699476,0.9212411003597961,-0.27260354630608985
3,monthly_rolling_12m,month,2019-07,365,31,0.87968259469356,1.080241478654638,0.05523959311030824
3,monthly_rolling_12m,month,2019-08,365,31,0.7838351589759922,0.9380602656474737,0.15498657336657795
3,monthly_rolling_12m,month,2019-09,365,30,0.9394798744982195,1.1003475963936358,-0.29361359703728307
3,monthly_rolling_12m,month,2019-10,365,31,0.714857904512818,0.8453463422504996,-0.32893534960214277
3,monthly_rolling_12m,month,2019-11,365,30,0.8801699679321746,1.324207466615816,-0.3254828270316552
3,monthly_rolling_12m,month,2019-12,365,31,1.1293565873393394,1.4018208611735177,-0.31108649070053307
3,monthly_rolling_12m,month,2020-01,365,31,0.6683473249901257,0.800136571261404,-0.15154976771697926
3,monthly_rolling_12m,month,2020-02,365,29,0.5277633812621498,0.6530816031588634,0.01930335984413989
3,monthly_rolling_12m,month,2020-03,366,31,0.3752986525390021,0.4537738631576459,0.3475759945647927
3,monthly_rolling_12m,month,2020-04,366,30,0.685342638179711,0.8677883719338221,0.053896096072926336
3,monthly_rolling_12m,month,2020-05,366,31,1.4196186815451697,1.6439902956977805,-0.5733003602648832
3,monthly_rolling_12m,month,2020-06,366,30,0.9929115272955914,1.1724000584435386,-0.007057723326743259
3,monthly_rolling_12m,month,2020-07,366,31,0.8783088501100529,1.1060790544918238,-0.14912996585824834
3,monthly_rolling_12m,month,2020-08,366,31,1.0482530054847272,1.2404565353738721,-0.10069809736335977
3,monthly_rolling_12m,month,2020-09,366,30,0.6879954749462447,0.9579516650047439,-0.2174116732312681
3,monthly_rolling_12m,month,2020-10,366,31,0.9070899051607556,1.1024519830212498,-0.535669831244121
3,monthly_rolling_12m,month,2020-11,366,30,0.7208808069494818,0.8572783406509747,-0.2943651553088187
3,monthly_rolling_12m,month,2020-12,366,31,0.8243388233308689,0.9936570373352479,-0.305190637761525
3,monthly_rolling_12m,month,2021-01,366,31,1.315718655016427,1.7083401411451073,-1.150113019297475
3,monthly_rolling_12m,month,2021-02,366,28,0.8712206445159778,1.042617893161623,0.05553346361277878
3,monthly_rolling_12m,month,2021-03,365,31,0.6667841350243695,0.8185057819231052,-0.11685736764898369
3,monthly_rolling_12m,month,2021-04,365,30,0.9484726167752541,1.0392832308514923,-0.4260964872532882
3,monthly_rolling_12m,month,2021-05,365,31,1.3877085994674403,1.600936414245739,-0.0777661350542338
3,monthly_rolling_12m,month,2021-06,365,30,1.0854420061992271,1.2502121599885185,-0.2757696462928778
3,monthly_rolling_12m,month,2021-07,365,31,1.1623455551512551,1.3533264536113747,-1.0867193262663455
3,monthly_rolling_12m,month,2021-08,365,31,0.7804996328105135,0.9251467624410133,0.040573233051510726
3,monthly_rolling_12m,month,2021-09,365,30,0.5490595653271497,0.7074061459171195,-0.1412165456814436
3,monthly_rolling_12m,month,2021-10,365,31,0.7617904373522453,0.9016647877009584,-0.15038048941928484
3,monthly_rolling_12m,month,2021-11,365,30,0.7174019910645187,0.873237027247371,0.24768853023300574
3,monthly_rolling_12m,month,2021-12,365,31,0.7407884872923841,0.9605396095034662,-0.1786216888784684
3,monthly_rolling_12m,month,2022-01,365,31,0.6600762037681772,0.8462471408362958,-0.6063792275384798
3,monthly_rolling_12m,month,2022-02,365,28,0.6886991988499008,0.9576280645966923,-1.0248637843831205
3,monthly_rolling_12m,month,2022-03,365,31,0.7007198914763159,0.8614897328100962,-0.14669304785919168
3,monthly_rolling_12m,month,2022-04,365,30,0.9778376706691139,1.2252495329141007,0.02345198176038621
3,monthly_rolling_12m,month,2022-05,365,31,1.1446831458964968,1.2852298917324734,-0.12641924405577543
3,monthly_rolling_12m,month,2022-06,365,30,1.1068279060877437,1.2743396557170994,-0.2953650234601548
3,monthly_rolling_12m,month,2022-07,365,31,0.9542598001146507,1.1506651399227685,-0.2166230818560948
3,monthly_rolling_12m,month,2022-08,365,31,0.8174574668880643,0.9776368463614,-0.2091554001109619
3,monthly_rolling_12m,month,2022-09,365,30,0.601550497025637,0.8342457043156332,0.09016137114029166
3,monthly_rolling_12m,month,2022-10,365,31,0.8203070417822915,0.9472425943653938,-0.012654209993491872
3,monthly_rolling_12m,month,2022-11,365,30,0.8413250835550038,0.9854815102352407,0.08605919704506904
3,monthly_rolling_12m,month,2022-12,365,31,0.8052961444809277,1.0415669656274376,-0.029864208822091287
3,monthly_rolling_12m,month,2023-01,365,31,1.055789243355958,1.3438605793124299,-0.5083946945204791
3,monthly_rolling_12m,month,2023-02,365,28,0.6245609798093462,0.7070170400410305,-0.2712897992285017
3,monthly_rolling_12m,month,2023-03,365,31,1.0140359976145525,1.1308655837852712,-0.10569639839405554
3,monthly_rolling_12m,month,2023-04,365,30,1.685050260441637,1.8563577659335622,-7.187586429851272
3,monthly_rolling_12m,month,2023-05,365,31,0.9863768779423964,1.2332983732333829,0.1071594932621982
3,monthly_rolling_12m,month,2023-06,365,30,0.9595273822902989,1.1915314053242807,-0.28078221910153855
3,monthly_rolling_12m,month,2023-07,365,31,0.8892634510120262,1.0653523904027424,-0.2826469528471478
3,monthly_rolling_12m,month,2023-08,365,31,0.9263868137412471,1.0751479006131675,-0.31943798801950085
3,monthly_rolling_12m,month,2023-09,365,30,0.6642129358444226,0.8751830145443195,-0.3273081832489859
3,monthly_rolling_12m,month,2023-10,365,31,0.6339780157785874,0.7674184073006008,-0.44032855499848145
3,monthly_rolling_12m,month,2023-11,365,30,0.9829203693913292,1.1311814754544376,-1.2462196987851342
3,monthly_rolling_12m,month,2023-12,365,31,0.9518858054961211,1.1979117328908464,-1.5633440119064743
3,monthly_rolling_12m,month,2024-01,365,31,0.6080691387762225,0.7570250985867858,-0.6993847410966731
3,monthly_rolling_12m,month,2024-02,365,29,0.665146932755669,0.8333652455886957,-0.6156915877699718
3,monthly_rolling_12m,month,2024-03,366,31,0.47747469338934584,0.6267680593703641,-0.084571105600044
3,monthly_rolling_12m,month,2024-04,366,30,1.054235402548845,1.2627002725344052,-2.0221999966989217
3,monthly_rolling_12m,month,2024-05,366,31,1.1352076557253457,1.4691593073849383,-0.7788843750876777
3,monthly_rolling_12m,month,2024-06,366,30,1.0642836819386388,1.3544333936402637,-0.09250736880117949
3,monthly_rolling_12m,month,2024-07,366,31,0.9290448932302972,1.034818065363963,-0.0027921300460662657
3,monthly_rolling_12m,month,2024-08,366,31,0.9342834782823546,1.100424730966434,0.19526710861766394
3,monthly_rolling_12m,month,2024-09,366,30,0.894026639101853,1.125971086805464,0.12944342331925174
3,monthly_rolling_12m,month,2024-10,366,31,0.9879617009594767,1.194472624351055,-0.6240891466424909
3,monthly_rolling_12m,month,2024-11,366,30,0.6146434746691439,0.7889482419867418,0.08883167859895957
3,monthly_rolling_12m,month,2024-12,366,31,1.326064102711471,1.6130536912707896,-1.9000330132638417
3,monthly_rolling_12m,month,2025-01,366,31,1.5238852230079236,1.8643544594227504,-2.481686783031839
3,monthly_rolling_12m,month,2025-02,366,28,0.8483832222409514,0.9970770611513115,-0.38345290126790066
3,monthly_rolling_12m,month,2025-03,365,31,0.7544148437433147,0.9278751989965969,-0.6712625578745364
3,monthly_rolling_12m,month,2025-04,365,30,0.7338357339606546,0.8672473209947583,-1.2106666368234094
3,monthly_rolling_12m,month,2025-05,365,31,0.9434499964663389,1.236931725988036,-0.0749284207657821
3,monthly_rolling_12m,month,2025-06,365,30,0.9228104177022552,1.0986821046255195,-0.7233104334035392
3,monthly_rolling_12m,month,2025-07,365,31,1.0558958419629212,1.206276010565783,-0.22748669499078922
3,monthly_rolling_12m,month,2025-08,365,31,0.8907342763775511,1.103801383279392,0.18536348416867343
3,monthly_rolling_12m,month,2025-09,365,30,0.8788200880815601,1.0737035115627465,-0.33809041484131486
3,monthly_rolling_12m,month,2025-10,365,31,0.796406675762011,0.9627766078689203,-0.29238340189458434
3,monthly_rolling_12m,month,2025-11,365,13,0.6258336690746409,0.827322532563428,-0.3061672856586579
4,never_retrain,year,2020,1796,366,0.7934645710241767,0.9698765456588512,0.5019422569888969
4,never_retrain,year,2021,1796,365,0.8785132218729022,1.105751272270339,0.39018579713965074
4,never_retrain,year,2022,1796,365,0.8608359726257268,1.0743769090585928,0.16733239366848252
4,never_retrain,year,2023,1796,365,0.788830370602933,0.9741426211515734,0.3934733612992448
4,never_retrain,year,2024,1796,366,0.8375476276297508,1.0414127317858686,0.5740904222611027
4,never_retrain,year,2025,1796,316,0.8126286404316768,1.0068375731265786,0.4511055222404121
4,yearly_expanding,year,2020,1796,366,0.7934645710241761,0.9698765456588507,0.5019422569888974
4,yearly_expanding,year,2021,2162,365,0.8594305911078848,1.0863929256109919,0.4113508823209562
4,yearly_expanding,year,2022,2527,365,0.8715004743141689,1.0748656910440861,0.16657458604610043
4,yearly_expanding,year,2023,2892,365,0.8026814969701235,1.0029493167886345,0.35707137359599406
4,yearly_expanding,year,2024,3257,366,0.8774367668333819,1.085401909016959,0.5373497480857145
4,yearly_expanding,year,2025,3623,316,0.7946364163894054,1.0039926920787177,0.4542030097122144
4,monthly_expanding,month,2016-01,335,31,1.571573042717,1.654569707603002,-5.0473392826914845
4,monthly_expanding,month,2016-02,366,29,0.7878917364464291,1.3276889848900302,-0.5742922353062461
4,monthly_expanding,month,2016-03,395,31,0.3541110509221246,0.4263839209313576,0.22342909878355832
4,monthly_expanding,month,2016-04,426,30,1.3923214151827592,1.5068372342733107,-2.5908250110407764
4,monthly_expanding,month,2016-05,456,31,0.9466946364291037,1.1334717122266456,0.44612557617189685
4,monthly_expanding,month,2016-06,487,30,0.8324904175362661,0.984400041616318,0.43593218183060756
4,monthly_expanding,month,2016-07,517,31,0.7241343361533688,0.8902406375153796,-0.8472466295637215
4,monthly_expanding,month,2016-08,548,31,0.4985950795007634,0.6219658499409192,-0.07942711751310627
4,monthly_expanding,month,2016-09,579,30,0.9888261500973319,1.19379360138064,-0.6732269443065411
4,monthly_expanding,month,2016-10,609,31,0.8279912645683218,1.0017484839453732,-1.0618393998727158
4,monthly_expanding,month,2016-11,640,30,1.1867797194356284,1.2771045865074893,-0.20850335275523513
4,monthly_expanding,month,2016-12,670,31,1.1866530573932244,1.5211911025682117,-1.2849669119848723
4,monthly_expanding,month,2017-01,701,31,0.8269438668606954,1.0427764865910716,-0.45588340357322465
4,monthly_expanding,month,2017-02,732,28,0.5843396354505643,0.7106198273824897,-0.06357388413440268
4,monthly_expanding,month,2017-03,760,31,0.723062594989541,1.1152363548613413,-0.3829701643526717
4,monthly_expanding,month,2017-04,791,30,0.9117600618442785,1.0440670917560941,-1.1624203374092996
4,monthly_expanding,month,2017-05,821,31,0.9806114215086611,1.1760098151764629,-1.585824586678692
4,monthly_expanding,month,2017-06,852,30,0.8303610425536765,1.0030026705980926,-0.03592970504252313
4,monthly_expanding,month,2017-07,882,31,0.9932633107396704,1.2332217468006845,-0.43740364443402524
4,monthly_expanding,month,2017-08,913,31,0.6590473355618064,0.8675227322366874,0.03461857097031584
4,monthly_expanding,month,2017-09,944,30,0.9975347485519422,1.2333847420352646,-0.06671195700539712
4,monthly_expanding,month,2017-10,974,31,0.8075362007459242,0.9928362557762322,-0.19887690964031846
4,monthly_expanding,month,2017-11,1005,30,0.7850153325440311,1.0468294221748382,0.017280960514726718
4,monthly_expanding,month,2017-12,1035,31,1.1525566124317297,1.6662501876161562,-0.3006417581868648
4,monthly_expanding,month,2018-01,1066,31,0.6207747888517177,0.8730714666644471,-0.336628509330283
4,monthly_expanding,month,2018-02,1097,28,0.9086967207044562,1.1213489605570446,0.4083707316823021
4,monthly_expanding,month,2018-03,1125,31,0.6951608710354454,0.7903106202255175,-1.451727114860034
4,monthly_expanding,month,2018-04,1156,30,0.6390201544185701,0.7809173810244694,-0.41715190267629976
4,monthly_expanding,month,2018-05,1186,31,1.0277926055798685,1.2456442774037815,-0.2598780851187672
4,monthly_expanding,month,2018-06,1217,30,0.7180498348267855,0.9206718017071364,-0.18155798003995782
4,monthly_expanding,month,2018-07,1247,31,0.5473942182717408,0.7155966587755875,0.10028610226194923
4,monthly_expanding,month,2018-08,1278,31,0.9328469163561518,1.1596877071368614,-0.25972302091608035
4,monthly_expanding,month,2018-09,1309,30,0.8127274490889609,0.9831220733467528,-0.32479875419420434
4,monthly_expanding,month,2018-10,1339,31,0.8748272128314991,1.0695427874266674,-0.5519507933267727
4,monthly_expanding,month,2018-11,1370,30,1.2391488228339766,1.5681140392116648,-0.44706509649490656
4,monthly_expanding,month,2018-12,1400,31,0.5885984476464572,0.7876598621274338,0.4089067236444879
4,monthly_expanding,month,2019-01,1431,31,0.7570758867229725,0.9072282389386972,-0.47424815012343524
4,monthly_expanding,month,2019-02,1462,28,0.5026147142260776,0.6157769776526927,-0.7042832562423571
4,monthly_expanding,month,2019-03,1490,31,0.5240283556001318,0.6397097911662838,-0.00616256678699334
4,monthly_expanding,month,2019-04,1521,30,0.6367118704182914,0.8891511566209811,-0.08141954129184925
4,monthly_expanding,month,2019-05,1551,31,1.0111334976752522,1.3519073244175617,-0.2539802737856336
4,monthly_expanding,month,2019-06,1582,30,0.8215107248726554,1.029055468085487,-0.2945662058638647
4,monthly_expanding,month,2019-07,1612,31,0.8495956093986115,1.0465562229061336,0.03687205083623324
4,monthly_expanding,month,2019-08,1643,31,0.885527353656011,1.0843461557010317,-0.037546258749421524
4,monthly_expanding,month,2019-09,1674,30,0.8929039235702103,1.0356991106810087,-0.22420160167244285
4,monthly_expanding,month,2019-10,1704,31,0.7425164922296927,0.8660239754369125,-0.4480985745325152
4,monthly_expanding,month,2019-11,1735,30,1.0522164186055678,1.528396635152221,-0.6239613836677982
4,monthly_expanding,month,2019-12,1765,31,1.0456678697963662,1.342920770865033,-0.3041826087718422
4,monthly_expanding,month,2020-01,1796,31,0.7838913173195939,0.9141691641474841,-0.4990718548394064
4,monthly_expanding,month,2020-02,1827,29,0.5846503080909089,0.7347396763373205,-0.30140300309227563
4,monthly_expanding,month,2020-03,1856,31,0.4410711750829823,0.523876451662281,0.2077406978713784
4,monthly_expanding,month,2020-04,1887,30,0.9691232332040405,1.105255491542537,-0.5347461212608775
4,monthly_expanding,month,2020-05,1917,31,1.195520772885335,1.3388944535505818,0.07704873091585573
4,monthly_expanding,month,2020-06,1948,30,0.9137192106158386,1.079407387765352,0.13864935281240465
4,monthly_expanding,month,2020-07,1978,31,0.8672611020683645,1.0547846077034997,-0.044611064240019704
4,monthly_expanding,month,2020-08,2009,31,0.9850991082933886,1.1238567174540657,0.09987925780632323
4,monthly_expanding,month,2020-09,2040,30,0.5854778273073388,0.8179891043045574,0.04934003112341245
4,monthly_expanding,month,2020-10,2070,31,0.7816674410100993,0.9742277523713659,-0.21688508240311566
4,monthly_expanding,month,2020-11,2101,30,0.7244974314507961,0.8812076614603261,-0.29172380665891384
4,monthly_expanding,month,2020-12,2131,31,0.719049057109401,0.9018379408870952,-0.0642889463631362
4,monthly_expanding,month,2021-01,2162,31,0.9008855055749158,1.3221716763472844,-0.3195825638263481
4,monthly_expanding,month,2021-02,2193,28,0.9225292125434276,1.0967881419155372,0.09867705670583304
4,monthly_expanding,month,2021-03,2221,31,0.6699469694660469,0.772907116623151,0.006150232150524015
4,monthly_expanding,month,2021-04,2252,30,0.8582117368001848,1.013176690149489,-0.22523248755509706
4,monthly_expanding,month,2021-05,2282,31,1.3933689777488052,1.6911174172015204,-0.20769120364310356
4,monthly_expanding,month,2021-06,2313,30,1.0304067634504064,1.2005175086399638,-0.30044720453961626
4,monthly_expanding,month,2021-07,2343,31,0.9775488519481753,1.073231720486424,-0.29750920073822296
4,monthly_expanding,month,2021-08,2374,31,0.7912959564414874,0.9311659617031062,0.0632329214689985
4,monthly_expanding,month,2021-09,2405,30,0.6055516545185379,0.7742437946924674,-0.394654400418293
4,monthly_expanding,month,2021-10,2435,31,0.6927996757661967,0.8137703045464348,0.14573205765719643
4,monthly_expanding,month,2021-11,2466,30,0.8396641899011112,1.0675040854220677,0.10242204442910774
4,monthly_expanding,month,2021-12,2496,31,0.539065310042639,0.6796065457049801,0.14715948093263642
4,monthly_expanding,month,2022-01,2527,31,0.6997878830014128,0.8382269702427193,-0.47197004697907174
4,monthly_expanding,month,2022-02,2558,28,0.828239745798761,0.9182709814255865,-0.7347688956056362
4,monthly_expanding,month,2022-03,2586,31,0.9002866220848704,1.1039082703841236,-0.6605517896247961
4,monthly_expanding,month,2022-04,2617,30,1.0104092417296848,1.3591130176049016,-0.18241065089672248
4,monthly_expanding,month,2022-05,2647,31,0.9965517242834535,1.123955286715875,0.10831760836616133
